"inventory_id","film_id","film_title","release_year","language_id","store_id","last_update"
3586,784,Shanghai Tycoon,2006,1,2,2006-02-15 10:09:17.000
3587,784,Shanghai Tycoon,2006,1,2,2006-02-15 10:09:17.000
3588,785,Shawshank Bubble,2006,1,1,2006-02-15 10:09:17.000
3589,785,Shawshank Bubble,2006,1,1,2006-02-15 10:09:17.000
3590,785,Shawshank Bubble,2006,1,1,2006-02-15 10:09:17.000
3591,785,Shawshank Bubble,2006,1,1,2006-02-15 10:09:17.000
3592,785,Shawshank Bubble,2006,1,2,2006-02-15 10:09:17.000
3593,785,Shawshank Bubble,2006,1,2,2006-02-15 10:09:17.000
3594,786,Shepherd Midsummer,2006,1,1,2006-02-15 10:09:17.000
3595,786,Shepherd Midsummer,2006,1,1,2006-02-15 10:09:17.000
3596,786,Shepherd Midsummer,2006,1,1,2006-02-15 10:09:17.000
3597,786,Shepherd Midsummer,2006,1,2,2006-02-15 10:09:17.000
3598,786,Shepherd Midsummer,2006,1,2,2006-02-15 10:09:17.000
3599,786,Shepherd Midsummer,2006,1,2,2006-02-15 10:09:17.000
3600,786,Shepherd Midsummer,2006,1,2,2006-02-15 10:09:17.000
3601,787,Shining Roses,2006,1,1,2006-02-15 10:09:17.000
3602,787,Shining Roses,2006,1,1,2006-02-15 10:09:17.000
3603,787,Shining Roses,2006,1,1,2006-02-15 10:09:17.000
3604,788,Ship Wonderland,2006,1,1,2006-02-15 10:09:17.000
3605,788,Ship Wonderland,2006,1,1,2006-02-15 10:09:17.000
3606,788,Ship Wonderland,2006,1,2,2006-02-15 10:09:17.000
3607,788,Ship Wonderland,2006,1,2,2006-02-15 10:09:17.000
3608,789,Shock Cabin,2006,1,1,2006-02-15 10:09:17.000
3609,789,Shock Cabin,2006,1,1,2006-02-15 10:09:17.000
3610,789,Shock Cabin,2006,1,1,2006-02-15 10:09:17.000
3611,789,Shock Cabin,2006,1,1,2006-02-15 10:09:17.000
3612,789,Shock Cabin,2006,1,2,2006-02-15 10:09:17.000
3613,789,Shock Cabin,2006,1,2,2006-02-15 10:09:17.000
3614,789,Shock Cabin,2006,1,2,2006-02-15 10:09:17.000
3615,789,Shock Cabin,2006,1,2,2006-02-15 10:09:17.000
3616,790,Shootist Superfly,2006,1,1,2006-02-15 10:09:17.000
3617,790,Shootist Superfly,2006,1,1,2006-02-15 10:09:17.000
3618,790,Shootist Superfly,2006,1,1,2006-02-15 10:09:17.000
3619,790,Shootist Superfly,2006,1,1,2006-02-15 10:09:17.000
3620,790,Shootist Superfly,2006,1,2,2006-02-15 10:09:17.000
3621,790,Shootist Superfly,2006,1,2,2006-02-15 10:09:17.000
3622,790,Shootist Superfly,2006,1,2,2006-02-15 10:09:17.000
3623,791,Show Lord,2006,1,1,2006-02-15 10:09:17.000
3624,791,Show Lord,2006,1,1,2006-02-15 10:09:17.000
3625,791,Show Lord,2006,1,2,2006-02-15 10:09:17.000
3626,791,Show Lord,2006,1,2,2006-02-15 10:09:17.000
3627,791,Show Lord,2006,1,2,2006-02-15 10:09:17.000
3628,791,Show Lord,2006,1,2,2006-02-15 10:09:17.000
3629,792,Shrek License,2006,1,2,2006-02-15 10:09:17.000
3630,792,Shrek License,2006,1,2,2006-02-15 10:09:17.000
3631,792,Shrek License,2006,1,2,2006-02-15 10:09:17.000
3632,793,Shrunk Divine,2006,1,1,2006-02-15 10:09:17.000
3633,793,Shrunk Divine,2006,1,1,2006-02-15 10:09:17.000
3634,793,Shrunk Divine,2006,1,1,2006-02-15 10:09:17.000
3635,793,Shrunk Divine,2006,1,1,2006-02-15 10:09:17.000
3636,794,Side Ark,2006,1,1,2006-02-15 10:09:17.000
3637,794,Side Ark,2006,1,1,2006-02-15 10:09:17.000
3638,794,Side Ark,2006,1,2,2006-02-15 10:09:17.000
3639,794,Side Ark,2006,1,2,2006-02-15 10:09:17.000
3640,795,Siege Madre,2006,1,1,2006-02-15 10:09:17.000
3641,795,Siege Madre,2006,1,1,2006-02-15 10:09:17.000
3642,795,Siege Madre,2006,1,1,2006-02-15 10:09:17.000
3643,795,Siege Madre,2006,1,1,2006-02-15 10:09:17.000
3644,796,Sierra Divide,2006,1,1,2006-02-15 10:09:17.000
3645,796,Sierra Divide,2006,1,1,2006-02-15 10:09:17.000
3646,796,Sierra Divide,2006,1,2,2006-02-15 10:09:17.000
3647,796,Sierra Divide,2006,1,2,2006-02-15 10:09:17.000
3648,796,Sierra Divide,2006,1,2,2006-02-15 10:09:17.000
3649,797,Silence Kane,2006,1,1,2006-02-15 10:09:17.000
3650,797,Silence Kane,2006,1,1,2006-02-15 10:09:17.000
3651,797,Silence Kane,2006,1,2,2006-02-15 10:09:17.000
3652,797,Silence Kane,2006,1,2,2006-02-15 10:09:17.000
3653,797,Silence Kane,2006,1,2,2006-02-15 10:09:17.000
3654,798,Silverado Goldfinger,2006,1,1,2006-02-15 10:09:17.000
3655,798,Silverado Goldfinger,2006,1,1,2006-02-15 10:09:17.000
3656,798,Silverado Goldfinger,2006,1,2,2006-02-15 10:09:17.000
3657,798,Silverado Goldfinger,2006,1,2,2006-02-15 10:09:17.000
3658,799,Simon North,2006,1,1,2006-02-15 10:09:17.000
3659,799,Simon North,2006,1,1,2006-02-15 10:09:17.000
3660,800,Sinners Atlantis,2006,1,1,2006-02-15 10:09:17.000
3661,800,Sinners Atlantis,2006,1,1,2006-02-15 10:09:17.000
3662,800,Sinners Atlantis,2006,1,2,2006-02-15 10:09:17.000
3663,800,Sinners Atlantis,2006,1,2,2006-02-15 10:09:17.000
3664,800,Sinners Atlantis,2006,1,2,2006-02-15 10:09:17.000
3665,800,Sinners Atlantis,2006,1,2,2006-02-15 10:09:17.000
3666,803,Slacker Liaisons,2006,1,1,2006-02-15 10:09:17.000
3667,803,Slacker Liaisons,2006,1,1,2006-02-15 10:09:17.000
3668,803,Slacker Liaisons,2006,1,1,2006-02-15 10:09:17.000
3669,803,Slacker Liaisons,2006,1,1,2006-02-15 10:09:17.000
3670,803,Slacker Liaisons,2006,1,2,2006-02-15 10:09:17.000
3671,803,Slacker Liaisons,2006,1,2,2006-02-15 10:09:17.000
3672,804,Sleeping Suspects,2006,1,1,2006-02-15 10:09:17.000
3673,804,Sleeping Suspects,2006,1,1,2006-02-15 10:09:17.000
3674,804,Sleeping Suspects,2006,1,1,2006-02-15 10:09:17.000
3675,804,Sleeping Suspects,2006,1,1,2006-02-15 10:09:17.000
3676,804,Sleeping Suspects,2006,1,2,2006-02-15 10:09:17.000
3677,804,Sleeping Suspects,2006,1,2,2006-02-15 10:09:17.000
3678,804,Sleeping Suspects,2006,1,2,2006-02-15 10:09:17.000
3679,805,Sleepless Monsoon,2006,1,1,2006-02-15 10:09:17.000
3680,805,Sleepless Monsoon,2006,1,1,2006-02-15 10:09:17.000
3681,805,Sleepless Monsoon,2006,1,2,2006-02-15 10:09:17.000
3682,805,Sleepless Monsoon,2006,1,2,2006-02-15 10:09:17.000
3683,805,Sleepless Monsoon,2006,1,2,2006-02-15 10:09:17.000
3684,806,Sleepy Japanese,2006,1,1,2006-02-15 10:09:17.000
3685,806,Sleepy Japanese,2006,1,1,2006-02-15 10:09:17.000
3686,806,Sleepy Japanese,2006,1,1,2006-02-15 10:09:17.000
3687,806,Sleepy Japanese,2006,1,2,2006-02-15 10:09:17.000
3688,806,Sleepy Japanese,2006,1,2,2006-02-15 10:09:17.000
3689,807,Sleuth Orient,2006,1,1,2006-02-15 10:09:17.000
3690,807,Sleuth Orient,2006,1,1,2006-02-15 10:09:17.000
3691,807,Sleuth Orient,2006,1,1,2006-02-15 10:09:17.000
3692,807,Sleuth Orient,2006,1,2,2006-02-15 10:09:17.000
3693,807,Sleuth Orient,2006,1,2,2006-02-15 10:09:17.000
3694,808,Sling Luke,2006,1,2,2006-02-15 10:09:17.000
3695,808,Sling Luke,2006,1,2,2006-02-15 10:09:17.000
3696,809,Slipper Fidelity,2006,1,2,2006-02-15 10:09:17.000
3697,809,Slipper Fidelity,2006,1,2,2006-02-15 10:09:17.000
3698,809,Slipper Fidelity,2006,1,2,2006-02-15 10:09:17.000
3699,809,Slipper Fidelity,2006,1,2,2006-02-15 10:09:17.000
3700,810,Slums Duck,2006,1,1,2006-02-15 10:09:17.000
3701,810,Slums Duck,2006,1,1,2006-02-15 10:09:17.000
3702,810,Slums Duck,2006,1,1,2006-02-15 10:09:17.000
3703,810,Slums Duck,2006,1,1,2006-02-15 10:09:17.000
3704,810,Slums Duck,2006,1,2,2006-02-15 10:09:17.000
3705,810,Slums Duck,2006,1,2,2006-02-15 10:09:17.000
3706,810,Slums Duck,2006,1,2,2006-02-15 10:09:17.000
3707,811,Smile Earring,2006,1,1,2006-02-15 10:09:17.000
3708,811,Smile Earring,2006,1,1,2006-02-15 10:09:17.000
3709,811,Smile Earring,2006,1,1,2006-02-15 10:09:17.000
3710,812,Smoking Barbarella,2006,1,1,2006-02-15 10:09:17.000
3711,812,Smoking Barbarella,2006,1,1,2006-02-15 10:09:17.000
3712,812,Smoking Barbarella,2006,1,1,2006-02-15 10:09:17.000
3713,812,Smoking Barbarella,2006,1,2,2006-02-15 10:09:17.000
3714,812,Smoking Barbarella,2006,1,2,2006-02-15 10:09:17.000
3715,812,Smoking Barbarella,2006,1,2,2006-02-15 10:09:17.000
3716,813,Smoochy Control,2006,1,2,2006-02-15 10:09:17.000
3717,813,Smoochy Control,2006,1,2,2006-02-15 10:09:17.000
3718,813,Smoochy Control,2006,1,2,2006-02-15 10:09:17.000
3719,813,Smoochy Control,2006,1,2,2006-02-15 10:09:17.000
3720,814,Snatch Slipper,2006,1,1,2006-02-15 10:09:17.000
3721,814,Snatch Slipper,2006,1,1,2006-02-15 10:09:17.000
3722,814,Snatch Slipper,2006,1,1,2006-02-15 10:09:17.000
3723,814,Snatch Slipper,2006,1,2,2006-02-15 10:09:17.000
3724,814,Snatch Slipper,2006,1,2,2006-02-15 10:09:17.000
3725,814,Snatch Slipper,2006,1,2,2006-02-15 10:09:17.000
3726,814,Snatch Slipper,2006,1,2,2006-02-15 10:09:17.000
3727,815,Snatchers Montezuma,2006,1,1,2006-02-15 10:09:17.000
3728,815,Snatchers Montezuma,2006,1,1,2006-02-15 10:09:17.000
3729,815,Snatchers Montezuma,2006,1,1,2006-02-15 10:09:17.000
3730,816,Snowman Rollercoaster,2006,1,1,2006-02-15 10:09:17.000
3731,816,Snowman Rollercoaster,2006,1,1,2006-02-15 10:09:17.000
3732,816,Snowman Rollercoaster,2006,1,1,2006-02-15 10:09:17.000
3733,816,Snowman Rollercoaster,2006,1,1,2006-02-15 10:09:17.000
3734,816,Snowman Rollercoaster,2006,1,2,2006-02-15 10:09:17.000
3735,816,Snowman Rollercoaster,2006,1,2,2006-02-15 10:09:17.000
3736,816,Snowman Rollercoaster,2006,1,2,2006-02-15 10:09:17.000
3737,817,Soldiers Evolution,2006,1,1,2006-02-15 10:09:17.000
3738,817,Soldiers Evolution,2006,1,1,2006-02-15 10:09:17.000
3739,818,Something Duck,2006,1,1,2006-02-15 10:09:17.000
3740,818,Something Duck,2006,1,1,2006-02-15 10:09:17.000
3741,818,Something Duck,2006,1,1,2006-02-15 10:09:17.000
3742,818,Something Duck,2006,1,2,2006-02-15 10:09:17.000
3743,818,Something Duck,2006,1,2,2006-02-15 10:09:17.000
3744,819,Song Hedwig,2006,1,1,2006-02-15 10:09:17.000
3745,819,Song Hedwig,2006,1,1,2006-02-15 10:09:17.000
3746,819,Song Hedwig,2006,1,1,2006-02-15 10:09:17.000
3747,820,Sons Interview,2006,1,1,2006-02-15 10:09:17.000
3748,820,Sons Interview,2006,1,1,2006-02-15 10:09:17.000
3749,820,Sons Interview,2006,1,1,2006-02-15 10:09:17.000
3750,820,Sons Interview,2006,1,1,2006-02-15 10:09:17.000
3751,820,Sons Interview,2006,1,2,2006-02-15 10:09:17.000
3752,820,Sons Interview,2006,1,2,2006-02-15 10:09:17.000
3753,821,Sorority Queen,2006,1,2,2006-02-15 10:09:17.000
3754,821,Sorority Queen,2006,1,2,2006-02-15 10:09:17.000
3755,821,Sorority Queen,2006,1,2,2006-02-15 10:09:17.000
3756,821,Sorority Queen,2006,1,2,2006-02-15 10:09:17.000
3757,822,Soup Wisdom,2006,1,2,2006-02-15 10:09:17.000
3758,822,Soup Wisdom,2006,1,2,2006-02-15 10:09:17.000
3759,823,South Wait,2006,1,1,2006-02-15 10:09:17.000
3760,823,South Wait,2006,1,1,2006-02-15 10:09:17.000
3761,823,South Wait,2006,1,1,2006-02-15 10:09:17.000
3762,823,South Wait,2006,1,2,2006-02-15 10:09:17.000
3763,823,South Wait,2006,1,2,2006-02-15 10:09:17.000
3764,823,South Wait,2006,1,2,2006-02-15 10:09:17.000
3765,823,South Wait,2006,1,2,2006-02-15 10:09:17.000
3766,824,Spartacus Cheaper,2006,1,2,2006-02-15 10:09:17.000
3767,824,Spartacus Cheaper,2006,1,2,2006-02-15 10:09:17.000
3768,824,Spartacus Cheaper,2006,1,2,2006-02-15 10:09:17.000
3769,824,Spartacus Cheaper,2006,1,2,2006-02-15 10:09:17.000
3770,825,Speakeasy Date,2006,1,1,2006-02-15 10:09:17.000
3771,825,Speakeasy Date,2006,1,1,2006-02-15 10:09:17.000
3772,825,Speakeasy Date,2006,1,1,2006-02-15 10:09:17.000
3773,826,Speed Suit,2006,1,2,2006-02-15 10:09:17.000
3774,826,Speed Suit,2006,1,2,2006-02-15 10:09:17.000
3775,827,Spice Sorority,2006,1,1,2006-02-15 10:09:17.000
3776,827,Spice Sorority,2006,1,1,2006-02-15 10:09:17.000
3777,827,Spice Sorority,2006,1,2,2006-02-15 10:09:17.000
3778,827,Spice Sorority,2006,1,2,2006-02-15 10:09:17.000
3779,827,Spice Sorority,2006,1,2,2006-02-15 10:09:17.000
3780,827,Spice Sorority,2006,1,2,2006-02-15 10:09:17.000
3781,828,Spiking Element,2006,1,2,2006-02-15 10:09:17.000
3782,828,Spiking Element,2006,1,2,2006-02-15 10:09:17.000
3783,828,Spiking Element,2006,1,2,2006-02-15 10:09:17.000
3784,828,Spiking Element,2006,1,2,2006-02-15 10:09:17.000
3785,829,Spinal Rocky,2006,1,1,2006-02-15 10:09:17.000
3786,829,Spinal Rocky,2006,1,1,2006-02-15 10:09:17.000
3787,829,Spinal Rocky,2006,1,2,2006-02-15 10:09:17.000
3788,829,Spinal Rocky,2006,1,2,2006-02-15 10:09:17.000
3789,829,Spinal Rocky,2006,1,2,2006-02-15 10:09:17.000
3790,830,Spirit Flintstones,2006,1,2,2006-02-15 10:09:17.000
3791,830,Spirit Flintstones,2006,1,2,2006-02-15 10:09:17.000
3792,830,Spirit Flintstones,2006,1,2,2006-02-15 10:09:17.000
3793,830,Spirit Flintstones,2006,1,2,2006-02-15 10:09:17.000
3794,831,Spirited Casualties,2006,1,1,2006-02-15 10:09:17.000
3795,831,Spirited Casualties,2006,1,1,2006-02-15 10:09:17.000
3796,831,Spirited Casualties,2006,1,1,2006-02-15 10:09:17.000
3797,832,Splash Gump,2006,1,1,2006-02-15 10:09:17.000
3798,832,Splash Gump,2006,1,1,2006-02-15 10:09:17.000
3799,832,Splash Gump,2006,1,1,2006-02-15 10:09:17.000
3800,832,Splash Gump,2006,1,1,2006-02-15 10:09:17.000
3801,833,Splendor Patton,2006,1,1,2006-02-15 10:09:17.000
3802,833,Splendor Patton,2006,1,1,2006-02-15 10:09:17.000
3803,833,Splendor Patton,2006,1,1,2006-02-15 10:09:17.000
3804,833,Splendor Patton,2006,1,2,2006-02-15 10:09:17.000
3805,833,Splendor Patton,2006,1,2,2006-02-15 10:09:17.000
3806,833,Splendor Patton,2006,1,2,2006-02-15 10:09:17.000
3807,833,Splendor Patton,2006,1,2,2006-02-15 10:09:17.000
3808,834,Spoilers Hellfighters,2006,1,2,2006-02-15 10:09:17.000
3809,834,Spoilers Hellfighters,2006,1,2,2006-02-15 10:09:17.000
3810,834,Spoilers Hellfighters,2006,1,2,2006-02-15 10:09:17.000
3811,835,Spy Mile,2006,1,1,2006-02-15 10:09:17.000
3812,835,Spy Mile,2006,1,1,2006-02-15 10:09:17.000
3813,835,Spy Mile,2006,1,1,2006-02-15 10:09:17.000
3814,835,Spy Mile,2006,1,1,2006-02-15 10:09:17.000
3815,835,Spy Mile,2006,1,2,2006-02-15 10:09:17.000
3816,835,Spy Mile,2006,1,2,2006-02-15 10:09:17.000
3817,835,Spy Mile,2006,1,2,2006-02-15 10:09:17.000
3818,835,Spy Mile,2006,1,2,2006-02-15 10:09:17.000
3819,836,Squad Fish,2006,1,1,2006-02-15 10:09:17.000
3820,836,Squad Fish,2006,1,1,2006-02-15 10:09:17.000
3821,836,Squad Fish,2006,1,1,2006-02-15 10:09:17.000
3822,837,Stage World,2006,1,2,2006-02-15 10:09:17.000
3823,837,Stage World,2006,1,2,2006-02-15 10:09:17.000
3824,837,Stage World,2006,1,2,2006-02-15 10:09:17.000
3825,838,Stagecoach Armageddon,2006,1,1,2006-02-15 10:09:17.000
3826,838,Stagecoach Armageddon,2006,1,1,2006-02-15 10:09:17.000
3827,838,Stagecoach Armageddon,2006,1,2,2006-02-15 10:09:17.000
3828,838,Stagecoach Armageddon,2006,1,2,2006-02-15 10:09:17.000
3829,838,Stagecoach Armageddon,2006,1,2,2006-02-15 10:09:17.000
3830,838,Stagecoach Armageddon,2006,1,2,2006-02-15 10:09:17.000
3831,839,Stallion Sundance,2006,1,2,2006-02-15 10:09:17.000
3832,839,Stallion Sundance,2006,1,2,2006-02-15 10:09:17.000
3833,840,Stampede Disturbing,2006,1,1,2006-02-15 10:09:17.000
3834,840,Stampede Disturbing,2006,1,1,2006-02-15 10:09:17.000
3835,840,Stampede Disturbing,2006,1,1,2006-02-15 10:09:17.000
3836,840,Stampede Disturbing,2006,1,1,2006-02-15 10:09:17.000
3837,841,Star Operation,2006,1,1,2006-02-15 10:09:17.000
3838,841,Star Operation,2006,1,1,2006-02-15 10:09:17.000
3839,841,Star Operation,2006,1,1,2006-02-15 10:09:17.000
3840,841,Star Operation,2006,1,2,2006-02-15 10:09:17.000
3841,841,Star Operation,2006,1,2,2006-02-15 10:09:17.000
3842,841,Star Operation,2006,1,2,2006-02-15 10:09:17.000
3843,841,Star Operation,2006,1,2,2006-02-15 10:09:17.000
3844,842,State Wasteland,2006,1,1,2006-02-15 10:09:17.000
3845,842,State Wasteland,2006,1,1,2006-02-15 10:09:17.000
3846,842,State Wasteland,2006,1,2,2006-02-15 10:09:17.000
3847,842,State Wasteland,2006,1,2,2006-02-15 10:09:17.000
3848,843,Steel Santa,2006,1,1,2006-02-15 10:09:17.000
3849,843,Steel Santa,2006,1,1,2006-02-15 10:09:17.000
3850,843,Steel Santa,2006,1,1,2006-02-15 10:09:17.000
3851,843,Steel Santa,2006,1,1,2006-02-15 10:09:17.000
3852,843,Steel Santa,2006,1,2,2006-02-15 10:09:17.000
3853,843,Steel Santa,2006,1,2,2006-02-15 10:09:17.000
3854,843,Steel Santa,2006,1,2,2006-02-15 10:09:17.000
3855,844,Steers Armageddon,2006,1,1,2006-02-15 10:09:17.000
3856,844,Steers Armageddon,2006,1,1,2006-02-15 10:09:17.000
3857,844,Steers Armageddon,2006,1,2,2006-02-15 10:09:17.000
3858,844,Steers Armageddon,2006,1,2,2006-02-15 10:09:17.000
3859,845,Stepmom Dream,2006,1,1,2006-02-15 10:09:17.000
3860,845,Stepmom Dream,2006,1,1,2006-02-15 10:09:17.000
3861,845,Stepmom Dream,2006,1,1,2006-02-15 10:09:17.000
3862,845,Stepmom Dream,2006,1,1,2006-02-15 10:09:17.000
3863,845,Stepmom Dream,2006,1,2,2006-02-15 10:09:17.000
3864,845,Stepmom Dream,2006,1,2,2006-02-15 10:09:17.000
3865,845,Stepmom Dream,2006,1,2,2006-02-15 10:09:17.000
3866,846,Sting Personal,2006,1,1,2006-02-15 10:09:17.000
3867,846,Sting Personal,2006,1,1,2006-02-15 10:09:17.000
3868,846,Sting Personal,2006,1,1,2006-02-15 10:09:17.000
3869,846,Sting Personal,2006,1,1,2006-02-15 10:09:17.000
3870,846,Sting Personal,2006,1,2,2006-02-15 10:09:17.000
3871,846,Sting Personal,2006,1,2,2006-02-15 10:09:17.000
3872,846,Sting Personal,2006,1,2,2006-02-15 10:09:17.000
3873,846,Sting Personal,2006,1,2,2006-02-15 10:09:17.000
3874,847,Stock Glass,2006,1,2,2006-02-15 10:09:17.000
3875,847,Stock Glass,2006,1,2,2006-02-15 10:09:17.000
3876,847,Stock Glass,2006,1,2,2006-02-15 10:09:17.000
3877,847,Stock Glass,2006,1,2,2006-02-15 10:09:17.000
3878,848,Stone Fire,2006,1,1,2006-02-15 10:09:17.000
3879,848,Stone Fire,2006,1,1,2006-02-15 10:09:17.000
3880,848,Stone Fire,2006,1,1,2006-02-15 10:09:17.000
3881,849,Storm Happiness,2006,1,1,2006-02-15 10:09:17.000
3882,849,Storm Happiness,2006,1,1,2006-02-15 10:09:17.000
3883,849,Storm Happiness,2006,1,1,2006-02-15 10:09:17.000
3884,849,Storm Happiness,2006,1,1,2006-02-15 10:09:17.000
3885,849,Storm Happiness,2006,1,2,2006-02-15 10:09:17.000
3886,849,Storm Happiness,2006,1,2,2006-02-15 10:09:17.000
3887,849,Storm Happiness,2006,1,2,2006-02-15 10:09:17.000
3888,849,Storm Happiness,2006,1,2,2006-02-15 10:09:17.000
3889,850,Story Side,2006,1,1,2006-02-15 10:09:17.000
3890,850,Story Side,2006,1,1,2006-02-15 10:09:17.000
3891,850,Story Side,2006,1,1,2006-02-15 10:09:17.000
3892,850,Story Side,2006,1,2,2006-02-15 10:09:17.000
3893,850,Story Side,2006,1,2,2006-02-15 10:09:17.000
3894,850,Story Side,2006,1,2,2006-02-15 10:09:17.000
3895,850,Story Side,2006,1,2,2006-02-15 10:09:17.000
3896,851,Straight Hours,2006,1,1,2006-02-15 10:09:17.000
3897,851,Straight Hours,2006,1,1,2006-02-15 10:09:17.000
3898,851,Straight Hours,2006,1,1,2006-02-15 10:09:17.000
3899,851,Straight Hours,2006,1,2,2006-02-15 10:09:17.000
3900,851,Straight Hours,2006,1,2,2006-02-15 10:09:17.000
3901,851,Straight Hours,2006,1,2,2006-02-15 10:09:17.000
3902,852,Strangelove Desire,2006,1,1,2006-02-15 10:09:17.000
3903,852,Strangelove Desire,2006,1,1,2006-02-15 10:09:17.000
3904,852,Strangelove Desire,2006,1,1,2006-02-15 10:09:17.000
3905,852,Strangelove Desire,2006,1,1,2006-02-15 10:09:17.000
3906,852,Strangelove Desire,2006,1,2,2006-02-15 10:09:17.000
3907,852,Strangelove Desire,2006,1,2,2006-02-15 10:09:17.000
3908,852,Strangelove Desire,2006,1,2,2006-02-15 10:09:17.000
3909,853,Stranger Strangers,2006,1,1,2006-02-15 10:09:17.000
3910,853,Stranger Strangers,2006,1,1,2006-02-15 10:09:17.000
3911,853,Stranger Strangers,2006,1,1,2006-02-15 10:09:17.000
3912,854,Strangers Graffiti,2006,1,2,2006-02-15 10:09:17.000
3913,854,Strangers Graffiti,2006,1,2,2006-02-15 10:09:17.000
3914,854,Strangers Graffiti,2006,1,2,2006-02-15 10:09:17.000
3915,854,Strangers Graffiti,2006,1,2,2006-02-15 10:09:17.000
3916,855,Streak Ridgemont,2006,1,1,2006-02-15 10:09:17.000
3917,855,Streak Ridgemont,2006,1,1,2006-02-15 10:09:17.000
3918,855,Streak Ridgemont,2006,1,2,2006-02-15 10:09:17.000
3919,855,Streak Ridgemont,2006,1,2,2006-02-15 10:09:17.000
3920,856,Streetcar Intentions,2006,1,1,2006-02-15 10:09:17.000
3921,856,Streetcar Intentions,2006,1,1,2006-02-15 10:09:17.000
3922,856,Streetcar Intentions,2006,1,1,2006-02-15 10:09:17.000
3923,856,Streetcar Intentions,2006,1,1,2006-02-15 10:09:17.000
3924,856,Streetcar Intentions,2006,1,2,2006-02-15 10:09:17.000
3925,856,Streetcar Intentions,2006,1,2,2006-02-15 10:09:17.000
3926,856,Streetcar Intentions,2006,1,2,2006-02-15 10:09:17.000
3927,856,Streetcar Intentions,2006,1,2,2006-02-15 10:09:17.000
3928,857,Strictly Scarface,2006,1,1,2006-02-15 10:09:17.000
3929,857,Strictly Scarface,2006,1,1,2006-02-15 10:09:17.000
3930,857,Strictly Scarface,2006,1,1,2006-02-15 10:09:17.000
3931,857,Strictly Scarface,2006,1,2,2006-02-15 10:09:17.000
3932,857,Strictly Scarface,2006,1,2,2006-02-15 10:09:17.000
3933,857,Strictly Scarface,2006,1,2,2006-02-15 10:09:17.000
3934,857,Strictly Scarface,2006,1,2,2006-02-15 10:09:17.000
3935,858,Submarine Bed,2006,1,2,2006-02-15 10:09:17.000
3936,858,Submarine Bed,2006,1,2,2006-02-15 10:09:17.000
3937,858,Submarine Bed,2006,1,2,2006-02-15 10:09:17.000
3938,858,Submarine Bed,2006,1,2,2006-02-15 10:09:17.000
3939,859,Sugar Wonka,2006,1,1,2006-02-15 10:09:17.000
3940,859,Sugar Wonka,2006,1,1,2006-02-15 10:09:17.000
3941,859,Sugar Wonka,2006,1,1,2006-02-15 10:09:17.000
3942,859,Sugar Wonka,2006,1,2,2006-02-15 10:09:17.000
3943,859,Sugar Wonka,2006,1,2,2006-02-15 10:09:17.000
3944,859,Sugar Wonka,2006,1,2,2006-02-15 10:09:17.000
3945,861,Suit Walls,2006,1,1,2006-02-15 10:09:17.000
3946,861,Suit Walls,2006,1,1,2006-02-15 10:09:17.000
3947,861,Suit Walls,2006,1,1,2006-02-15 10:09:17.000
3948,861,Suit Walls,2006,1,2,2006-02-15 10:09:17.000
3949,861,Suit Walls,2006,1,2,2006-02-15 10:09:17.000
3950,861,Suit Walls,2006,1,2,2006-02-15 10:09:17.000
3951,862,Summer Scarface,2006,1,1,2006-02-15 10:09:17.000
3952,862,Summer Scarface,2006,1,1,2006-02-15 10:09:17.000
3953,862,Summer Scarface,2006,1,1,2006-02-15 10:09:17.000
3954,862,Summer Scarface,2006,1,2,2006-02-15 10:09:17.000
3955,862,Summer Scarface,2006,1,2,2006-02-15 10:09:17.000
3956,863,Sun Confessions,2006,1,1,2006-02-15 10:09:17.000
3957,863,Sun Confessions,2006,1,1,2006-02-15 10:09:17.000
3958,863,Sun Confessions,2006,1,1,2006-02-15 10:09:17.000
3959,863,Sun Confessions,2006,1,1,2006-02-15 10:09:17.000
3960,863,Sun Confessions,2006,1,2,2006-02-15 10:09:17.000
3961,863,Sun Confessions,2006,1,2,2006-02-15 10:09:17.000
3962,863,Sun Confessions,2006,1,2,2006-02-15 10:09:17.000
3963,864,Sundance Invasion,2006,1,1,2006-02-15 10:09:17.000
3964,864,Sundance Invasion,2006,1,1,2006-02-15 10:09:17.000
3965,864,Sundance Invasion,2006,1,1,2006-02-15 10:09:17.000
3966,864,Sundance Invasion,2006,1,1,2006-02-15 10:09:17.000
3967,864,Sundance Invasion,2006,1,2,2006-02-15 10:09:17.000
3968,864,Sundance Invasion,2006,1,2,2006-02-15 10:09:17.000
3969,865,Sunrise League,2006,1,1,2006-02-15 10:09:17.000
3970,865,Sunrise League,2006,1,1,2006-02-15 10:09:17.000
3971,865,Sunrise League,2006,1,1,2006-02-15 10:09:17.000
3972,865,Sunrise League,2006,1,1,2006-02-15 10:09:17.000
3973,865,Sunrise League,2006,1,2,2006-02-15 10:09:17.000
3974,865,Sunrise League,2006,1,2,2006-02-15 10:09:17.000
3975,866,Sunset Racer,2006,1,2,2006-02-15 10:09:17.000
3976,866,Sunset Racer,2006,1,2,2006-02-15 10:09:17.000
3977,867,Super Wyoming,2006,1,1,2006-02-15 10:09:17.000
3978,867,Super Wyoming,2006,1,1,2006-02-15 10:09:17.000
3979,867,Super Wyoming,2006,1,1,2006-02-15 10:09:17.000
